,socialProductsLiked,seniority,productsWished,productsBought,city
89030,0,2853,0,0,Goiânia
89031,0,2853,0,0,
89032,0,2853,0,0,Guarulhos
89033,0,2853,0,0,Salvador
89034,0,2853,0,0,Salvador
89035,0,2853,0,0,Guarulhos
89036,0,2853,0,0,
89037,0,2853,0,0,Guarulhos
89038,0,2853,0,0,Salvador
89039,0,2853,0,0,Guarulhos
89040,0,2853,0,0,Salvador
89041,0,2853,0,0,Goiânia
89042,0,2853,0,0,Guarulhos
89043,0,2853,3,0,Guarulhos
89044,0,2853,0,0,Guarulhos
89045,0,2853,0,0,Guarulhos
89046,0,2853,0,0,Salvador
89047,0,2853,0,0,Guarulhos
89048,0,2853,0,0,Salvador
89049,0,2853,0,0,Natal
89050,18,2853,4,0,Salvador
89051,0,2853,0,0,Guarulhos
89052,0,2853,0,0,Salvador
89053,11,2853,0,0,Porto Alegre
89054,0,2853,0,0,Goiânia
89055,0,2853,0,0,Porto Alegre
89056,0,2853,0,0,Maceió
89057,0,2853,0,0,Salvador
89058,4,2853,0,0,
89059,16,2853,0,0,Porto Alegre
89060,0,2853,0,0,Guarulhos
89061,0,2853,0,0,Porto Alegre
89062,0,2853,0,0,Salvador
89063,0,2853,0,0,Salvador
89064,0,2853,0,0,Salvador
89065,0,2853,0,0,Guarulhos
89066,0,2853,0,0,
89067,0,2853,0,0,Salvador
89068,5,2853,4,1,Salvador
89069,0,2853,0,0,Maceió
89070,0,2853,0,0,Salvador
89071,0,2853,0,0,
89072,0,2853,0,0,Natal
89073,0,2853,0,0,Maceió
89074,0,2853,0,0,Salvador
89075,0,2853,0,0,Goiânia
89076,0,2853,0,1,Porto Alegre
89077,0,2853,0,0,
89078,13,2853,9,0,
89079,0,2853,0,0,Guarulhos
89080,0,2853,0,0,Maceió
89081,0,2853,0,0,Guarulhos
89082,0,2853,0,0,Salvador
89083,0,2853,0,0,
89084,0,2853,0,0,Salvador
89085,0,2853,0,0,Guarulhos
89086,0,2853,0,0,
89087,0,2853,0,0,Natal
89088,0,2853,0,0,Goiânia
89089,0,2853,0,0,Salvador
89090,0,2853,0,0,Salvador
89091,0,2853,0,0,Maceió
89092,0,2853,0,0,
89093,0,2853,0,0,Maceió
89094,0,2853,0,0,São Gonçalo
89095,0,2853,0,0,Maceió
89096,0,2853,0,0,
89097,10,2853,10,0,Maceió
89098,0,2853,0,0,Goiânia
89099,0,2853,0,0,Maceió
89100,0,2853,0,0,Salvador
89101,0,2853,0,0,Goiânia
89102,0,2853,0,0,Goiânia
89103,0,2853,0,0,Salvador
89104,0,2853,0,0,Guarulhos
89105,0,2853,0,0,
89106,0,2853,0,0,Goiânia
89107,3,2853,155,30,Guarulhos
89108,0,2853,0,0,Goiânia
89109,0,2853,0,0,
89110,0,2853,0,0,Salvador
89111,0,2853,0,0,Guarulhos
89112,0,2853,0,0,Natal
89113,3,2853,0,1,Guarulhos
89114,0,2853,0,0,
89115,2,2853,0,0,Goiânia
89116,0,2853,0,0,Natal
89117,90,2853,93,2,Salvador
89118,0,2853,0,0,
89119,0,2853,0,0,
89120,2,2853,0,0,
89121,2,2853,0,0,Guarulhos
89122,9,2853,0,1,Salvador
89123,0,2853,0,0,Natal
89124,0,2853,1,0,Guarulhos
89125,0,2853,3,0,Maceió
89126,0,2853,0,0,Porto Alegre
89127,0,2853,1,0,Goiânia
89128,0,2853,0,0,Guarulhos
89129,0,2853,0,0,Porto Alegre
89130,4,2853,0,0,Salvador
89131,0,2853,0,0,Guarulhos
89132,0,2853,0,0,Guarulhos
89133,0,2853,0,0,Guarulhos
89134,0,2853,0,0,Salvador
89135,3,2853,0,0,
89136,0,2853,0,0,Guarulhos
89137,0,2853,0,0,Salvador
89138,0,2853,0,0,Salvador
89139,4,2853,0,0,Salvador
89140,18,2853,79,2,Maceió
89141,0,2853,0,0,Salvador
89142,0,2853,0,0,Guarulhos
89143,4,2853,0,0,Salvador
89144,0,2853,0,0,Goiânia
89145,0,2853,1,0,
89146,0,2853,0,0,Maceió
89147,0,2853,0,0,Salvador
89148,12,2853,0,17,Goiânia
89149,0,2853,0,0,Maceió
89150,0,2853,0,0,Natal
89151,9,2853,4,0,Belém
89152,4,2853,0,0,Salvador
89153,0,2853,0,0,Salvador
89154,0,2853,0,0,Salvador
89155,0,2853,0,0,Guarulhos
89156,156,2853,1,1,Goiânia
89157,0,2853,0,0,Salvador
89158,0,2853,0,0,São Gonçalo
89159,0,2853,0,0,Salvador
89160,0,2853,0,0,Guarulhos
89161,4,2853,0,0,Salvador
89162,0,2853,0,0,Guarulhos
89163,0,2853,0,0,Guarulhos
89164,0,2853,0,0,Maceió
89165,0,2853,0,0,Guarulhos
89166,0,2853,0,0,Goiânia
89167,0,2853,0,0,Guarulhos
89168,0,2853,0,0,Guarulhos
89169,0,2853,3,0,Natal
89170,0,2853,0,0,Salvador
89171,0,2853,0,0,Maceió
89172,2,2853,0,0,Maceió
89173,0,2853,0,0,Guarulhos
89174,4,2853,0,0,Salvador
89175,0,2853,0,0,Guarulhos
89176,0,2853,0,0,Guarulhos
89177,4,2853,0,0,Salvador
89178,84,2853,1,1,Natal
89179,1,2853,0,0,
89180,1,2853,0,1,Natal
89181,0,2853,0,0,
89182,0,2853,0,0,Guarulhos
89183,0,2853,0,0,Guarulhos
89184,0,2853,0,0,Natal
89185,0,2853,0,0,Campinas
89186,0,2853,0,0,Natal
89187,0,2853,0,0,Salvador
89188,0,2853,0,0,Natal
89189,0,2853,0,0,Natal
89190,3,2853,1,0,Maceió
89191,0,2853,0,0,Salvador
89192,0,2853,0,0,
89193,10,2853,0,0,Porto Alegre
89194,0,2853,0,0,
89195,0,2853,0,0,Natal
89196,0,2853,0,0,Salvador
89197,0,2853,0,0,
89198,0,2853,0,0,Salvador
89199,0,2853,0,0,Salvador
89200,0,2853,0,0,
89201,0,2853,0,0,Guarulhos
89202,0,2853,0,0,Maceió
89203,0,2853,0,0,Goiânia
89204,0,2853,0,0,Guarulhos
89205,0,2853,0,0,Maceió
89206,0,2853,1,0,Maceió
89207,0,2853,0,0,Guarulhos
89208,0,2853,0,0,
89209,0,2853,0,0,Guarulhos
89210,0,2853,0,0,Salvador
89211,0,2853,0,0,Goiânia
89212,0,2853,0,0,Guarulhos
89213,1,2853,0,0,Goiânia
89214,0,2853,0,0,Goiânia
89215,3,2853,0,0,Brasília
89216,0,2853,0,0,Porto Alegre
89217,1,2853,0,0,Guarulhos
89218,0,2853,0,0,Salvador
89219,0,2853,0,0,Salvador
89220,0,2853,0,0,
89221,0,2853,0,0,Salvador
89222,0,2853,0,0,Salvador
89223,28,2853,4,1,
89224,3,2853,0,0,Guarulhos
89225,9,2853,0,3,Goiânia
89226,1,2853,11,0,Natal
89227,3,2853,0,0,Salvador
89228,0,2853,0,0,Natal
89229,0,2853,0,0,Guarulhos
89230,0,2853,0,0,Salvador
89231,0,2853,0,0,Goiânia
89232,95,2853,18,2,Goiânia
89233,0,2853,0,0,Maceió
89234,0,2853,0,0,Natal
89235,0,2853,0,0,Guarulhos
89236,6,2853,6,2,Salvador
89237,0,2853,0,0,Guarulhos
89238,0,2853,0,0,Salvador
89239,0,2853,0,0,Guarulhos
89240,0,2853,0,0,Guarulhos
89241,0,2853,0,0,Guarulhos
89242,0,2853,0,0,Salvador
89243,0,2853,0,0,Salvador
89244,4,2853,0,0,Maceió
89245,0,2853,1,0,
89246,0,2853,0,0,Salvador
89247,0,2853,0,0,Goiânia
89248,0,2853,0,0,Goiânia
89249,1,2853,0,3,Maceió
89250,8,2853,1,0,Porto Alegre
89251,3,2853,0,0,Porto Alegre
89252,0,2853,0,0,Goiânia
89253,0,2853,0,0,Guarulhos
89254,0,2853,0,0,Guarulhos
89255,0,2853,0,0,Salvador
89256,2,2853,3,0,Guarulhos
89257,0,2853,0,0,
89258,0,2853,0,0,Natal
89259,0,2853,0,0,
89260,0,2853,0,0,Goiânia
89261,0,2853,0,0,Porto Alegre
89262,0,2853,0,0,Goiânia
89263,0,2853,0,0,Natal
89264,0,2853,0,0,Salvador
89265,0,2853,0,0,Maceió
89266,0,2853,0,0,Guarulhos
89267,0,2853,0,0,Salvador
89268,0,2853,0,0,Porto Alegre
89269,0,2853,0,0,Goiânia
89270,0,2853,1,0,Guarulhos
89271,0,2853,0,0,Salvador
89272,0,2853,0,0,Porto Alegre
89273,0,2853,0,0,Guarulhos
89274,0,2853,0,0,Maceió
89275,0,2853,0,0,
89276,0,2853,0,0,Natal
89277,0,2853,0,0,Goiânia
89278,5,2853,1,0,Guarulhos
89279,0,2853,0,0,Guarulhos
89280,0,2853,0,0,Salvador
89281,0,2853,2,2,
89282,0,2853,0,0,
89283,0,2853,0,0,Guarulhos
89284,0,2853,0,0,Salvador
89285,0,2853,0,0,Maceió
89286,0,2853,0,0,Salvador
89287,0,2853,0,0,Porto Alegre
89288,0,2853,0,0,
89289,0,2853,0,0,Maceió
89290,0,2853,0,0,Guarulhos
89291,0,2853,0,0,Goiânia
89292,0,2853,0,0,Guarulhos
89293,0,2853,0,0,Brasília
89294,0,2853,0,0,Salvador
89295,43,2853,0,0,Guarulhos
89296,0,2853,0,0,
89297,0,2853,0,0,Maceió
89298,0,2853,0,0,Porto Alegre
89299,0,2853,0,0,Goiânia
89300,1,2853,0,0,Natal
89301,0,2853,0,0,
89302,0,2853,0,0,Guarulhos
89303,0,2853,0,0,Guarulhos
89304,0,2853,0,0,Guarulhos
89305,0,2853,0,0,
89306,0,2853,0,0,Salvador
89307,0,2853,0,0,Salvador
89308,0,2853,0,0,Salvador
89309,0,2853,0,0,Guarulhos
89310,8,2853,7,0,Maceió
89311,0,2853,0,0,Salvador
89312,39,2853,7,0,Guarulhos
89313,0,2853,0,0,Salvador
89314,0,2853,0,1,
89315,0,2853,0,0,Natal
89316,0,2853,0,0,Goiânia
89317,0,2853,0,0,Guarulhos
89318,0,2853,0,0,Salvador
89319,0,2853,0,0,Salvador
89320,0,2853,0,0,Natal
89321,0,2853,0,0,Guarulhos
89322,0,2853,1,0,Guarulhos
89323,0,2853,0,0,
89324,0,2853,0,0,
89325,0,2853,0,0,
89326,0,2853,0,0,
89327,0,2853,0,0,Salvador
89328,0,2853,0,0,Maceió
89329,0,2853,0,0,Guarulhos
89330,0,2853,0,0,Brasília
89331,0,2853,0,0,Goiânia
89332,0,2853,0,0,Salvador
89333,0,2853,0,0,Salvador
89334,0,2853,0,0,Brasília
89335,0,2853,0,0,Maceió
89336,0,2853,0,0,Salvador
89337,0,2853,0,0,Guarulhos
89338,0,2853,0,0,Goiânia
89339,0,2853,0,0,Guarulhos
89340,0,2853,0,0,Guarulhos
89341,0,2853,0,0,Maceió
89342,0,2853,21,1,Salvador
89343,13,2853,0,0,Salvador
89344,0,2853,0,0,Salvador
89345,0,2853,0,0,
89346,0,2853,0,0,Guarulhos
89347,1,2853,21,0,Salvador
89348,0,2853,0,0,
89349,0,2853,0,0,Guarulhos
89350,0,2853,0,0,Salvador
89351,0,2853,0,1,Maceió
89352,0,2853,0,0,Salvador
89353,0,2853,0,0,Porto Alegre
89354,46,2853,0,0,Maceió
89355,0,2853,0,0,Maceió
89356,0,2853,0,0,Guarulhos
89357,0,2853,0,0,Goiânia
89358,0,2853,0,0,Natal
89359,0,2853,0,0,Salvador
89360,0,2853,0,0,Salvador
89361,0,2853,0,0,Porto Alegre
89362,0,2853,0,0,Guarulhos
89363,0,2853,0,0,Guarulhos
89364,0,2853,0,0,Guarulhos
89365,2,2853,0,0,Salvador
89366,0,2853,2,0,Maceió
89367,0,2853,0,0,
89368,0,2853,0,0,Guarulhos
89369,2,2853,1,0,
89370,0,2853,0,0,Natal
89371,0,2853,0,0,Salvador
89372,2,2853,0,11,
89373,0,2853,0,0,Salvador
89374,0,2853,0,0,
89375,0,2853,0,0,
89376,0,2853,0,0,Salvador
89377,0,2853,0,0,Guarulhos
89378,3,2853,0,0,Guarulhos
89379,0,2853,0,0,Goiânia
89380,0,2853,0,0,Salvador
89381,0,2853,5,0,Porto Alegre
89382,0,2853,0,0,Guarulhos
89383,0,2853,0,0,Salvador
89384,24,2853,0,0,Salvador
89385,0,2853,0,0,Guarulhos
89386,0,2853,0,0,
89387,0,2853,1,0,Maceió
89388,0,2853,0,0,Maceió
89389,0,2853,0,0,Maceió
89390,0,2853,0,0,Guarulhos
89391,0,2853,0,0,Porto Alegre
89392,0,2853,0,0,Salvador
89393,2,2853,0,0,
89394,0,2853,0,0,Guarulhos
89395,0,2853,0,0,Salvador
89396,0,2853,0,0,Maceió
89397,0,2853,0,0,Guarulhos
89398,0,2853,0,0,Salvador
89399,0,2853,0,0,Guarulhos
89400,0,2853,0,0,Maceió
89401,0,2853,0,0,Goiânia
89402,0,2853,0,0,
89403,0,2853,0,0,Goiânia
89404,6,2853,7,0,
89405,0,2853,0,0,Salvador
89406,0,2853,0,0,
89407,2,2853,1,0,
89408,0,2853,0,0,Salvador
89409,0,2853,0,0,Guarulhos
89410,0,2853,0,0,Salvador
89411,0,2853,0,0,Salvador
89412,5,2853,0,0,Goiânia
89413,0,2853,0,0,Porto Alegre
89414,0,2853,0,0,Porto Alegre
89415,0,2853,0,0,Salvador
89416,0,2853,0,0,Guarulhos
89417,12,2853,1,0,
89418,0,2853,0,0,Porto Alegre
89419,0,2853,0,0,Goiânia
89420,0,2853,0,0,Natal
89421,0,2853,0,0,Guarulhos
89422,0,2853,0,0,Salvador
89423,0,2853,0,0,Guarulhos
89424,0,2853,0,0,Salvador
89425,0,2853,0,0,Salvador
89426,1,2853,0,0,Natal
89427,1,2853,0,0,Salvador
89428,738,2853,67,4,
89429,0,2853,0,0,Salvador
89430,8,2853,198,51,Goiânia
89431,0,2853,0,0,Salvador
89432,0,2853,0,0,Salvador
89433,0,2853,0,0,Salvador
89434,0,2853,0,0,Guarulhos
89435,1,2853,0,1,Salvador
89436,61,2853,170,1,Natal
89437,0,2853,0,0,Porto Alegre
89438,0,2853,0,0,Salvador
89439,0,2853,0,0,Salvador
89440,0,2853,0,0,Salvador
89441,0,2853,0,0,Salvador
89442,0,2853,0,0,Goiânia
89443,0,2853,0,0,Salvador
89444,0,2853,0,0,Porto Alegre
89445,0,2853,0,0,Salvador
89446,7,2853,0,0,Salvador
89447,0,2853,0,0,Maceió
89448,0,2853,0,0,Salvador
89449,0,2853,0,2,Guarulhos
89450,9,2853,17,3,Guarulhos
89451,0,2853,0,0,Salvador
89452,0,2853,0,0,Guarulhos
89453,0,2853,0,0,Guarulhos
89454,0,2853,0,0,Salvador
89455,0,2853,0,0,Salvador
89456,0,2853,0,0,Guarulhos
89457,0,2853,0,0,Maceió
89458,0,2853,0,0,Porto Alegre
89459,0,2853,0,0,Natal
89460,0,2853,0,0,Guarulhos
89461,0,2853,0,0,Campinas
89462,0,2853,0,0,Natal
89463,0,2853,0,0,Maceió
89464,16,2853,4,0,Porto Alegre
89465,0,2853,0,0,Guarulhos
89466,1,2853,0,0,Guarulhos
89467,0,2853,0,0,Natal
89468,0,2853,0,0,Salvador
89469,0,2853,0,0,Maceió
89470,0,2853,0,0,Goiânia
89471,0,2853,0,0,Goiânia
89472,0,2853,0,0,Goiânia
89473,4,2853,3,0,Salvador
89474,0,2853,0,0,Porto Alegre
89475,21,2853,19,4,Brasília
89476,0,2853,0,0,Salvador
89477,0,2853,0,0,Guarulhos
89478,0,2853,0,0,Porto Alegre
89479,0,2853,0,0,Guarulhos
89480,0,2853,0,0,
89481,0,2853,0,0,Salvador
89482,0,2853,0,0,Salvador
89483,0,2853,0,0,Guarulhos
89484,1,2853,0,0,Porto Alegre
89485,0,2853,9,2,Salvador
89486,157,2853,68,6,Salvador
89487,0,2853,0,0,Salvador
89488,0,2853,0,0,Guarulhos
89489,0,2853,0,0,Guarulhos
89490,0,2853,0,0,Guarulhos
89491,0,2853,0,0,Maceió
89492,8,2853,1,0,Guarulhos
89493,0,2853,0,0,Natal
89494,0,2853,0,0,Guarulhos
89495,22,2853,20,0,Maceió
89496,0,2853,0,0,Salvador
89497,0,2853,0,0,Guarulhos
89498,0,2853,0,0,Salvador
89499,0,2853,0,0,
89500,1,2853,0,0,Salvador
89501,0,2853,0,1,Guarulhos
89502,1,2853,0,0,Guarulhos
89503,13,2853,4,0,
89504,0,2853,0,0,Natal
89505,0,2853,0,0,Maceió
89506,0,2853,0,0,
89507,0,2853,0,0,Porto Alegre
89508,2,2853,0,0,Natal
89509,0,2853,0,0,Goiânia
89510,0,2853,2,0,
89511,0,2853,0,0,Maceió
89512,0,2853,0,0,Maceió
89513,1,2853,0,0,Duque de Caxias
89514,0,2853,0,0,Maceió
89515,1,2853,0,0,Goiânia
89516,18,2853,0,2,Salvador
89517,0,2853,0,0,Salvador
89518,0,2853,0,0,
89519,8,2853,2,1,Guarulhos
89520,0,2853,0,0,Salvador
89521,0,2853,0,0,Guarulhos
89522,0,2853,0,0,Porto Alegre
89523,0,2853,0,0,Salvador
89524,0,2853,0,0,Natal
89525,0,2853,0,0,
89526,0,2853,0,0,
89527,0,2853,0,0,Goiânia
89528,0,2853,0,0,Salvador
89529,3,2853,0,0,Guarulhos
89530,0,2853,0,0,
89531,0,2853,0,0,Maceió
89532,0,2853,0,0,Salvador
89533,0,2853,0,0,Maceió
89534,1,2853,0,0,Goiânia
89535,0,2853,0,0,Natal
89536,1,2853,0,0,Goiânia
89537,0,2853,0,0,Maceió
89538,0,2853,0,0,Guarulhos
89539,6,2853,1,0,Rio de Janeiro
89540,0,2853,0,0,Salvador
89541,0,2853,0,0,Salvador
89542,0,2853,0,0,Natal
89543,0,2853,0,0,Porto Alegre
89544,0,2853,0,0,
89545,0,2853,0,0,Guarulhos
89546,0,2853,0,0,Guarulhos
89547,3,2853,1,0,Natal
89548,0,2853,0,0,Guarulhos
89549,0,2853,0,0,Guarulhos
89550,0,2853,0,0,Salvador
89551,0,2853,0,0,Salvador
89552,2,2853,0,0,Porto Alegre
89553,1,2853,0,0,Porto Alegre
89554,0,2853,0,0,Salvador
89555,0,2853,0,0,Maceió
89556,0,2853,0,0,Guarulhos
89557,1,2853,0,0,Goiânia
89558,0,2853,0,0,Guarulhos
89559,0,2853,0,0,Maceió
89560,0,2853,3,0,
89561,2,2853,0,0,Salvador
89562,1,2853,0,0,
89563,0,2853,0,0,Guarulhos
89564,0,2853,0,0,Guarulhos
89565,0,2853,0,0,Salvador
89566,0,2853,0,0,Campinas
89567,0,2853,0,0,Goiânia
89568,0,2853,0,0,
89569,0,2853,0,0,Maceió
89570,0,2853,0,0,Guarulhos
89571,0,2853,0,0,Guarulhos
89572,0,2853,0,0,Porto Alegre
89573,0,2853,0,0,Guarulhos
89574,0,2853,0,0,Salvador
89575,0,2853,0,0,Guarulhos
89576,0,2853,0,0,Goiânia
89577,0,2853,0,0,Maceió
89578,0,2853,0,0,Salvador
89579,0,2853,0,0,Salvador
89580,0,2853,0,0,Guarulhos
89581,0,2853,0,0,Guarulhos
89582,0,2853,0,0,Porto Alegre
89583,0,2853,0,0,
89584,0,2853,0,0,Natal
89585,0,2853,0,0,Salvador
89586,0,2853,0,0,Maceió
89587,0,2853,0,0,Salvador
89588,0,2853,0,0,Guarulhos
89589,0,2853,0,0,Natal
89590,0,2853,0,0,Maceió
89591,0,2853,0,0,Natal
89592,0,2853,0,0,
89593,0,2853,0,0,
89594,0,2853,0,0,Guarulhos
89595,0,2853,0,0,Salvador
89596,0,2853,0,0,Guarulhos
89597,0,2853,4,0,Guarulhos
89598,0,2853,0,0,Salvador
89599,1,2853,0,0,Salvador
89600,0,2853,0,0,Maceió
89601,0,2853,0,0,Guarulhos
89602,0,2853,0,1,Maceió
89603,0,2853,0,0,Porto Alegre
89604,0,2853,0,0,Goiânia
89605,7,2853,0,0,Guarulhos
89606,0,2853,0,0,
89607,0,2853,0,0,Salvador
89608,1,2853,0,0,Guarulhos
89609,0,2853,0,0,
89610,0,2853,0,0,Porto Alegre
89611,0,2853,1,0,Porto Alegre
89612,0,2853,0,0,Natal
89613,0,2853,0,0,Goiânia
89614,0,2853,0,0,
89615,0,2853,0,0,Salvador
89616,36,2853,0,0,Brasília
89617,0,2853,0,0,Maceió
89618,0,2853,0,0,Maceió
89619,0,2853,0,0,Salvador
89620,0,2853,0,0,Guarulhos
89621,0,2853,0,0,Guarulhos
89622,0,2853,0,0,Guarulhos
89623,0,2853,0,0,Salvador
89624,0,2853,0,0,Guarulhos
89625,0,2853,0,0,Porto Alegre
89626,0,2853,0,0,Guarulhos
89627,16,2853,0,0,
89628,0,2853,0,0,Maceió
89629,0,2853,0,0,Guarulhos
89630,1,2853,1,0,Porto Alegre
89631,2,2853,0,0,Salvador
89632,0,2853,0,0,Salvador
89633,0,2853,0,0,Porto Alegre
89634,0,2853,0,0,Guarulhos
89635,0,2853,0,0,Natal
89636,0,2853,0,0,
89637,0,2853,0,0,
89638,0,2853,0,0,Salvador
89639,1,2853,0,2,
89640,0,2853,0,0,Salvador
89641,0,2853,0,0,Natal
89642,0,2853,0,0,Porto Alegre
89643,0,2853,0,0,Guarulhos
89644,0,2853,0,0,Guarulhos
89645,0,2853,0,0,Goiânia
89646,0,2853,0,0,Guarulhos
89647,0,2853,0,0,Maceió
89648,0,2853,0,0,Maceió
89649,0,2853,0,0,Guarulhos
89650,0,2853,0,0,Porto Alegre
89651,4,2853,174,14,Maceió
89652,0,2853,0,0,
89653,1,2853,0,0,
89654,0,2853,0,0,Natal
89655,0,2853,0,0,Salvador
89656,35,2853,0,0,Natal
89657,0,2853,0,0,Maceió
89658,0,2853,0,0,Salvador
89659,0,2853,0,0,Guarulhos
89660,0,2853,0,0,Maceió
89661,0,2853,0,0,Guarulhos
89662,45,2853,1,3,Guarulhos
89663,0,2853,0,0,Guarulhos
89664,32,2853,1,0,Guarulhos
89665,0,2853,0,0,Guarulhos
89666,0,2853,0,0,Guarulhos
89667,2,2853,0,0,Maceió
89668,0,2853,0,0,
89669,0,2853,0,0,
89670,0,2853,0,0,Salvador
89671,0,2853,0,0,Guarulhos
89672,0,2853,0,0,Maceió
89673,0,2853,0,0,Guarulhos
89674,0,2853,0,0,Guarulhos
89675,417,2853,1,0,Natal
89676,0,2853,0,0,Maceió
89677,260,2853,161,0,
89678,0,2853,0,0,Brasília
89679,0,2853,0,0,
89680,0,2853,0,0,
89681,0,2853,0,0,
89682,0,2853,0,0,Guarulhos
89683,0,2853,0,0,Guarulhos
89684,0,2853,0,0,
89685,0,2853,0,0,Guarulhos
89686,0,2853,0,0,Maceió
89687,0,2853,0,0,Natal
89688,0,2853,0,0,Salvador
89689,1,2853,0,0,Porto Alegre
89690,0,2853,0,0,Maceió
89691,0,2853,0,0,Salvador
89692,0,2853,0,0,Salvador
89693,0,2853,0,0,Maceió
89694,0,2853,0,0,Maceió
89695,0,2853,0,0,Goiânia
89696,57,2853,0,0,
89697,0,2853,0,0,Maceió
89698,0,2853,0,0,Salvador
89699,0,2853,0,0,Guarulhos
89700,0,2853,0,0,Guarulhos
89701,0,2853,0,0,Guarulhos
89702,9,2853,0,0,Porto Alegre
89703,0,2853,0,1,
89704,0,2853,0,0,Guarulhos
89705,0,2853,0,0,
89706,0,2853,0,0,Guarulhos
89707,0,2853,0,0,Porto Alegre
89708,0,2853,0,0,
89709,0,2853,0,0,Porto Alegre
89710,0,2853,0,0,Salvador
89711,1,2853,0,0,Guarulhos
89712,0,2853,0,0,Porto Alegre
89713,0,2853,0,0,Maceió
89714,0,2853,0,0,Guarulhos
89715,0,2853,0,0,Guarulhos
89716,5,2853,4,0,Guarulhos
89717,0,2853,0,0,Guarulhos
89718,0,2853,0,0,Salvador
89719,0,2853,0,0,Salvador
89720,0,2853,0,0,Guarulhos
89721,0,2853,0,0,Guarulhos
89722,0,2853,0,0,Salvador
89723,0,2853,0,0,Maceió
89724,0,2853,0,0,
89725,0,2853,0,0,Guarulhos
89726,0,2853,0,0,Maceió
89727,0,2853,0,0,Goiânia
89728,0,2853,0,0,
89729,0,2853,0,0,Maceió
89730,0,2853,0,0,Brasília
89731,0,2853,0,0,Porto Alegre
89732,0,2853,0,0,
89733,0,2853,0,0,Guarulhos
89734,0,2853,0,0,Salvador
89735,0,2853,0,0,Salvador
89736,27,2853,6,1,Guarulhos
89737,0,2853,0,0,Porto Alegre
89738,0,2853,0,0,Salvador
89739,5,2853,9,1,
89740,0,2853,0,0,Salvador
89741,0,2853,0,0,Guarulhos
89742,1,2853,0,0,Salvador
89743,0,2853,0,0,Guarulhos
89744,0,2853,0,0,
89745,0,2853,0,0,Guarulhos
89746,13,2853,48,0,Natal
89747,0,2853,0,0,Guarulhos
89748,0,2853,0,0,Porto Alegre
89749,0,2853,0,0,Guarulhos
89750,1,2853,3,0,Porto Alegre
89751,0,2853,0,0,Guarulhos
89752,0,2853,0,0,Salvador
89753,0,2853,0,0,Guarulhos
89754,0,2853,0,0,Guarulhos
89755,5,2853,0,1,Salvador
89756,0,2853,0,0,Natal
89757,1,2853,0,0,Salvador
89758,0,2853,0,0,Natal
89759,0,2853,0,0,Maceió
89760,0,2853,0,0,Maceió
89761,1,2853,0,0,
89762,0,2853,0,0,Maceió
89763,0,2853,0,0,Guarulhos
89764,0,2853,0,0,Salvador
89765,0,2853,0,0,Guarulhos
89766,0,2853,0,0,Porto Alegre
89767,52,2853,3,0,Porto Alegre
89768,0,2853,0,0,Maceió
89769,0,2853,0,0,Maceió
89770,0,2853,0,0,Maceió
89771,0,2853,0,0,Salvador
89772,0,2853,0,0,Maceió
89773,0,2853,0,0,Goiânia
89774,0,2853,0,0,Guarulhos
89775,26,2853,1,0,Guarulhos
89776,0,2853,0,0,Guarulhos
89777,422,2853,0,0,
89778,4,2853,0,21,Maceió
89779,0,2853,0,0,Goiânia
89780,0,2853,0,0,Goiânia
89781,0,2853,0,0,
89782,0,2853,0,0,Maceió
89783,0,2853,0,0,
89784,0,2853,0,0,Maceió
89785,0,2853,0,0,Natal
89786,0,2853,0,0,
89787,0,2853,0,0,
89788,0,2853,0,0,Guarulhos
89789,0,2853,0,0,Maceió
89790,45,2853,1,0,Goiânia
89791,1,2853,0,0,Maceió
89792,0,2853,0,0,Guarulhos
89793,0,2853,0,0,Porto Alegre
89794,0,2853,3,3,
89795,0,2853,0,0,Guarulhos
89796,0,2853,0,0,Porto Alegre
89797,0,2853,0,0,Guarulhos
89798,0,2853,0,0,Maceió
89799,0,2853,0,0,Salvador
89800,0,2853,0,0,Guarulhos
89801,0,2853,0,0,Salvador
89802,0,2853,0,0,Salvador
89803,0,2853,0,0,Salvador
89804,0,2853,0,0,Guarulhos
89805,0,2853,0,0,Guarulhos
89806,0,2853,0,1,Guarulhos
89807,0,2853,0,0,Guarulhos
89808,0,2853,0,0,
89809,3,2853,3,0,Guarulhos
89810,0,2853,0,0,Guarulhos
89811,18,2853,0,0,Maceió
89812,0,2853,0,0,Guarulhos
89813,0,2853,0,1,Guarulhos
89814,13,2853,1,0,Maceió
89815,1,2853,0,0,
89816,0,2853,0,0,Guarulhos
89817,0,2853,0,0,Salvador
89818,0,2853,0,0,Natal
89819,0,2853,0,0,Guarulhos
89820,0,2853,0,0,Guarulhos
89821,0,2853,0,0,
89822,0,2853,0,0,
89823,0,2853,0,0,Salvador
89824,0,2853,0,0,Porto Alegre
89825,0,2853,0,0,Maceió
89826,0,2853,0,0,Natal
89827,0,2853,0,0,Maceió
89828,0,2853,0,0,Goiânia
89829,0,2853,0,0,Maceió
89830,126,2853,79,5,Salvador
89831,15,2853,1,0,
89832,0,2853,0,0,Porto Alegre
89833,0,2853,0,0,Guarulhos
89834,0,2853,0,0,
89835,0,2853,0,0,Goiânia
89836,7,2853,0,0,Natal
89837,0,2853,0,0,
89838,104,2853,182,115,Guarulhos
89839,0,2853,0,0,Salvador
89840,0,2853,0,0,Goiânia
