,id_order,payment_type,payment_installments,payment_value
78023,84951,boleto,1,62.87
78024,19669,credit_card,1,69.9
78025,57441,credit_card,1,26.0
78026,84990,voucher,1,55.6
78027,49009,voucher,1,40.27
78028,21652,credit_card,3,217.64
78029,54774,boleto,1,47.1
78030,35480,credit_card,4,224.12
78031,42492,voucher,1,120.49
78032,15475,credit_card,8,401.53
78033,68807,voucher,1,58.09
78034,53040,credit_card,6,453.33
78035,64001,credit_card,1,72.39
78036,51217,credit_card,4,43.1
78037,85566,credit_card,2,149.04
78038,18833,credit_card,1,284.81
78039,68019,credit_card,1,63.69
78040,79265,credit_card,4,97.36
78041,54995,boleto,1,114.79
78042,51065,credit_card,2,50.89
78043,55866,boleto,1,155.73
78044,5218,credit_card,1,311.59
78045,45780,credit_card,5,192.68
78046,29817,credit_card,1,25.61
78047,56514,boleto,1,66.68
78048,1462,credit_card,1,52.93
78049,73842,credit_card,1,98.56
78050,29038,voucher,1,12.86
78051,30033,boleto,1,28.75
78052,84580,credit_card,5,259.96
78053,69478,boleto,1,200.45
78054,71847,credit_card,3,64.68
78055,94078,credit_card,3,172.69
78056,11647,boleto,1,143.52
78057,8019,debit_card,1,68.02
78058,17639,credit_card,1,57.1
78059,43808,credit_card,4,203.36
78060,47521,boleto,1,303.64
78061,79242,credit_card,9,95.64
78062,75099,credit_card,3,110.55
78063,68692,credit_card,3,112.71
78064,96446,boleto,1,40.78
78065,21332,credit_card,1,75.07
78066,30029,credit_card,1,16.69
78067,14335,credit_card,3,33.26
78068,90098,credit_card,1,77.01
78069,72091,credit_card,1,72.53
78070,50575,boleto,1,80.56
78071,49240,credit_card,4,420.13
78072,55687,boleto,1,980.33
78073,99214,boleto,1,87.16
78074,42740,credit_card,4,184.93
78075,56532,credit_card,3,788.53
78076,95041,credit_card,8,367.11
78077,27956,credit_card,3,55.69
78078,18370,credit_card,2,253.04
78079,89091,credit_card,1,62.5
78080,42420,credit_card,3,65.44
78081,96688,boleto,1,45.0
78082,92671,credit_card,5,200.93
78083,76498,boleto,1,47.69
78084,32344,credit_card,2,104.12
78085,77090,credit_card,7,76.65
78086,49295,credit_card,1,22.73
78087,1703,boleto,1,162.72
78088,21100,credit_card,5,154.14
78089,59996,credit_card,10,120.09
78090,6257,credit_card,2,128.54
78091,679,voucher,1,25.0
78092,91244,debit_card,1,45.19
78093,80837,credit_card,5,72.61
78094,44974,credit_card,3,99.7
78095,66138,credit_card,4,478.18
78096,46878,credit_card,6,164.12
78097,73250,credit_card,6,124.42
78098,30836,credit_card,6,162.85
78099,16669,credit_card,2,65.05
78100,74491,credit_card,1,34.96
78101,98476,voucher,1,34.97
78102,42963,boleto,1,207.1
78103,28520,credit_card,5,376.57
78104,60817,credit_card,1,206.49
78105,96292,credit_card,4,348.07
78106,73986,credit_card,10,700.53
78107,36259,boleto,1,75.16
78108,77638,debit_card,1,144.36
78109,39674,credit_card,8,132.95
78110,77707,credit_card,2,138.89
78111,86820,credit_card,6,124.84
78112,41165,credit_card,2,85.23
78113,74787,credit_card,2,34.77
78114,3152,boleto,1,306.72
78115,43616,credit_card,2,145.76
78116,29091,credit_card,2,61.02
78117,51755,credit_card,2,158.1
78118,99727,credit_card,1,47.1
78119,70964,credit_card,1,53.13
78120,12865,credit_card,8,84.69
78121,50400,credit_card,1,142.64
78122,75318,credit_card,1,96.22
78123,71630,credit_card,1,72.48
78124,10728,boleto,1,167.27
78125,16987,credit_card,7,131.12
78126,64533,credit_card,4,215.71
78127,95497,credit_card,10,105.28
78128,50553,credit_card,5,96.52
78129,77440,boleto,1,75.42
78130,31061,boleto,1,80.1
78131,47647,credit_card,1,82.81
78132,97483,credit_card,1,7.29
78133,14884,voucher,1,29.3
78134,65658,boleto,1,98.8
78135,95496,credit_card,3,46.14
78136,40900,boleto,1,131.56
78137,45497,credit_card,6,181.82
78138,49439,credit_card,8,100.14
78139,65130,credit_card,2,46.82
78140,18838,debit_card,1,103.85
78141,54075,boleto,1,39.84
78142,13758,boleto,1,101.93
78143,98472,credit_card,6,270.65
78144,66810,credit_card,2,121.0
78145,18077,credit_card,7,73.43
78146,12221,credit_card,2,57.29
78147,44468,boleto,1,119.48
78148,63477,credit_card,6,62.41
78149,76116,credit_card,1,36.69
78150,84585,boleto,1,34.99
78151,58115,voucher,1,30.0
78152,49365,credit_card,2,62.93
78153,66916,credit_card,2,55.79
78154,28997,boleto,1,325.37
78155,76642,credit_card,4,85.75
78156,53827,boleto,1,256.43
78157,12795,credit_card,4,45.21
78158,95443,credit_card,1,40.29
78159,27253,boleto,1,113.11
78160,58574,boleto,1,51.75
78161,64889,credit_card,1,58.01
78162,1724,boleto,1,309.29
78163,51498,boleto,1,43.22
78164,49151,credit_card,1,16.58
78165,62022,credit_card,1,53.34
78166,70257,credit_card,1,35.09
78167,22385,credit_card,1,74.93
78168,86024,voucher,1,15.85
78169,59232,credit_card,8,97.79
78170,63606,credit_card,3,75.77
78171,30479,boleto,1,128.22
78172,93920,voucher,1,22.43
78173,36622,credit_card,1,32.77
78174,16582,credit_card,6,133.85
78175,46229,credit_card,8,297.2
78176,9071,credit_card,5,87.94
78177,90452,credit_card,1,115.81
78178,90137,credit_card,7,271.69
78179,62915,credit_card,4,221.08
78180,42671,credit_card,5,254.34
78181,48503,boleto,1,43.28
78182,32190,credit_card,1,168.71
78183,38226,credit_card,8,137.9
78184,69632,boleto,1,167.74
78185,43596,credit_card,3,63.18
78186,66343,credit_card,2,61.3
78187,97426,credit_card,8,246.26
78188,60335,credit_card,8,155.84
78189,80815,credit_card,1,82.98
78190,78432,boleto,1,154.69
78191,44837,credit_card,1,168.18
78192,4353,credit_card,10,178.61
78193,40468,credit_card,1,60.05
78194,76510,credit_card,1,100.63
78195,64036,boleto,1,42.92
78196,25442,boleto,1,84.28
78197,20845,credit_card,2,128.09
78198,76495,credit_card,5,57.0
78199,22167,boleto,1,50.0
78200,34157,credit_card,1,204.45
78201,13958,credit_card,5,138.63
78202,93868,credit_card,1,62.54
78203,623,credit_card,7,147.35
78204,50804,credit_card,10,142.12
78205,71142,boleto,1,64.1
78206,41919,credit_card,2,98.37
78207,95937,credit_card,7,175.41
78208,91752,credit_card,8,417.0
78209,66229,credit_card,4,97.19
78210,22888,credit_card,1,43.0
78211,97407,voucher,1,66.42
78212,89589,credit_card,2,191.6
78213,7176,credit_card,2,46.24
78214,39182,credit_card,5,732.68
78215,26040,credit_card,3,485.24
78216,33650,voucher,1,20.54
78217,67416,credit_card,1,20.27
78218,15103,boleto,1,476.73
78219,30622,credit_card,2,76.74
78220,91442,credit_card,4,213.19
78221,31696,credit_card,2,46.93
78222,65363,boleto,1,177.49
78223,58316,credit_card,1,37.0
78224,54873,boleto,1,117.07
78225,14225,credit_card,10,406.48
78226,81731,credit_card,6,63.51
78227,50916,credit_card,5,200.16
78228,30638,boleto,1,74.07
78229,25129,credit_card,4,49.38
78230,81041,credit_card,1,113.5
78231,40943,debit_card,1,203.67
78232,96705,boleto,1,157.79
78233,97701,credit_card,3,161.9
78234,90440,credit_card,7,350.0
78235,37894,credit_card,1,57.1
78236,5103,boleto,1,88.5
78237,28967,credit_card,3,147.28
78238,2746,credit_card,2,188.34
78239,78101,credit_card,2,141.88
78240,23676,credit_card,2,25.84
78241,36656,credit_card,1,406.16
78242,95264,credit_card,1,423.62
78243,86028,credit_card,1,127.04
78244,11550,credit_card,1,54.06
78245,10912,credit_card,1,32.68
78246,6407,credit_card,4,47.23
78247,56466,credit_card,5,52.85
78248,31635,credit_card,8,168.76
78249,62959,boleto,1,71.15
78250,76680,voucher,1,50.0
78251,42839,boleto,1,52.72
78252,92939,credit_card,6,67.1
78253,58406,credit_card,4,419.18
78254,69865,credit_card,8,83.79
78255,5306,credit_card,6,1172.45
78256,83579,credit_card,2,119.48
78257,49660,credit_card,1,36.04
78258,73782,credit_card,1,118.8
78259,21665,credit_card,3,133.4
78260,72871,boleto,1,52.9
78261,73844,boleto,1,74.07
78262,22224,credit_card,1,39.04
78263,42226,credit_card,10,272.94
78264,86027,credit_card,2,122.5
78265,37531,credit_card,4,45.96
78266,7902,credit_card,2,57.77
78267,15959,credit_card,2,46.09
78268,49804,credit_card,1,573.56
78269,80932,credit_card,2,158.71
78270,68332,credit_card,1,397.53
78271,91801,credit_card,1,52.84
78272,90334,credit_card,1,27.71
78273,53185,credit_card,1,106.36
78274,40545,credit_card,1,16.21
78275,39636,voucher,1,100.0
78276,25196,credit_card,4,318.05
78277,97862,credit_card,10,189.12
78278,29028,credit_card,3,66.05
78279,47493,credit_card,3,192.98
78280,33071,credit_card,6,67.53
78281,80502,credit_card,3,103.64
78282,30293,credit_card,8,82.33
78283,48263,credit_card,10,535.98
78284,36710,credit_card,2,42.91
78285,68248,credit_card,5,101.74
78286,58522,credit_card,8,206.67
78287,48403,voucher,1,11.48
78288,54294,debit_card,1,110.24
78289,5979,boleto,1,51.88
78290,26065,credit_card,1,262.66
78291,61806,credit_card,10,101.34
78292,37318,boleto,1,38.68
78293,49833,credit_card,1,250.39
78294,6206,voucher,1,10.49
78295,16184,credit_card,3,99.9
78296,61745,credit_card,6,117.94
78297,69528,credit_card,3,63.79
78298,65358,credit_card,8,87.52
78299,76659,voucher,1,122.98
78300,23757,credit_card,6,267.61
78301,2279,credit_card,1,42.68
78302,41775,boleto,1,94.4
78303,71458,credit_card,1,330.82
78304,56361,credit_card,1,28.11
78305,55737,credit_card,10,111.61
78306,30319,credit_card,3,84.59
78307,80078,credit_card,1,49.24
78308,30016,voucher,1,181.33
78309,16967,boleto,1,144.67
78310,10517,voucher,1,20.78
78311,45143,credit_card,1,74.59
78312,43500,boleto,1,49.01
78313,68144,credit_card,2,57.77
78314,14542,boleto,1,135.0
78315,10984,boleto,1,57.46
78316,42869,credit_card,10,137.99
78317,56352,credit_card,3,278.43
78318,75776,voucher,1,77.57
78319,51068,boleto,1,146.46
78320,81581,credit_card,4,178.54
78321,97248,boleto,1,90.0
78322,55621,boleto,1,37.44
78323,4834,credit_card,2,26.09
78324,57222,credit_card,1,67.95
78325,23023,credit_card,3,79.59
78326,88940,credit_card,4,90.88
78327,17785,credit_card,1,28.09
78328,24677,boleto,1,57.0
78329,98727,boleto,1,133.38
78330,22726,credit_card,2,22.38
78331,67271,credit_card,8,201.05
78332,84368,credit_card,2,105.66
78333,52919,credit_card,3,38.74
78334,8481,credit_card,1,256.56
78335,53511,voucher,1,81.49
78336,67034,voucher,1,20.0
78337,64022,credit_card,4,314.34
78338,72261,credit_card,7,75.66
78339,51844,credit_card,2,208.88
78340,88251,credit_card,10,123.25
78341,39862,boleto,1,122.22
78342,22791,credit_card,1,63.83
78343,61972,credit_card,1,362.26
78344,12736,boleto,1,57.5
78345,41445,boleto,1,225.17
78346,43552,credit_card,2,229.72
78347,53413,credit_card,3,96.8
78348,77893,credit_card,2,43.69
78349,40308,credit_card,1,63.42
78350,47893,boleto,1,76.08
78351,69307,credit_card,2,125.93
78352,94819,credit_card,1,210.55
78353,56771,credit_card,2,65.0
78354,60512,boleto,1,119.9
78355,41044,credit_card,1,134.41
78356,49777,voucher,1,59.94
78357,73494,credit_card,3,98.34
78358,17481,credit_card,3,320.04
78359,71235,credit_card,3,34.3
78360,11289,boleto,1,73.34
78361,86762,credit_card,1,51.04
78362,66732,credit_card,1,142.48
78363,17978,boleto,1,95.77
78364,4053,credit_card,4,187.59
78365,74173,voucher,1,20.5
78366,68973,credit_card,1,65.53
78367,38750,credit_card,1,98.81
78368,73232,credit_card,5,65.69
78369,38724,voucher,1,81.49
78370,5087,credit_card,10,571.0
78371,50250,credit_card,1,44.42
78372,3446,credit_card,10,207.57
78373,49361,credit_card,1,65.01
78374,70592,credit_card,8,411.16
78375,63845,credit_card,1,15.79
78376,39339,credit_card,2,111.91
78377,56989,boleto,1,55.1
78378,34407,credit_card,2,401.44
78379,49189,credit_card,10,137.99
78380,6281,credit_card,2,380.3
78381,79552,credit_card,7,143.92
78382,56547,credit_card,3,192.98
78383,88521,credit_card,1,77.12
78384,5755,voucher,1,103.47
78385,36912,credit_card,1,51.05
78386,90204,credit_card,5,101.02
78387,50595,credit_card,2,234.05
78388,41515,credit_card,1,75.42
78389,82983,boleto,1,183.4
78390,39264,credit_card,1,95.83
78391,8838,credit_card,2,114.77
78392,5544,credit_card,3,166.5
78393,79593,credit_card,1,81.05
78394,20298,credit_card,1,2.32
78395,53073,debit_card,1,36.84
78396,55160,credit_card,3,77.57
78397,42223,credit_card,1,66.67
78398,65417,credit_card,1,62.19
78399,82687,voucher,1,35.0
78400,63327,credit_card,2,36.01
78401,39567,credit_card,4,194.48
78402,34525,voucher,1,46.01
78403,23728,boleto,1,215.01
78404,52802,voucher,1,7.14
78405,12224,credit_card,3,170.58
78406,21717,credit_card,1,113.93
78407,10524,voucher,1,42.4
78408,13417,boleto,1,52.6
78409,16853,credit_card,2,95.34
78410,42288,credit_card,5,112.15
78411,66682,debit_card,1,123.69
78412,55571,credit_card,10,478.67
78413,73925,boleto,1,39.6
78414,30537,credit_card,5,111.94
78415,71822,credit_card,5,116.23
78416,80017,voucher,1,51.8
78417,74269,credit_card,2,189.37
78418,67874,credit_card,10,129.26
78419,12949,voucher,1,15.0
78420,19103,credit_card,4,459.92
78421,17729,credit_card,1,35.0
78422,7847,credit_card,1,44.29
78423,56873,credit_card,8,186.95
78424,57289,credit_card,3,174.26
78425,73933,credit_card,8,267.88
78426,8616,boleto,1,155.64
78427,74271,boleto,1,193.46
78428,91028,credit_card,3,285.48
78429,6195,credit_card,5,54.93
78430,59863,boleto,1,21.43
78431,27437,credit_card,1,43.23
78432,59420,boleto,1,196.46
78433,43407,voucher,1,72.52
78434,82044,credit_card,8,114.42
78435,89146,credit_card,1,58.96
78436,60579,credit_card,2,203.07
78437,14692,credit_card,3,108.0
78438,86273,boleto,1,51.59
78439,50896,boleto,1,130.56
78440,55583,credit_card,3,149.63
78441,38084,credit_card,3,30.95
78442,61820,credit_card,2,189.26
78443,5107,boleto,1,49.0
78444,27797,credit_card,3,129.24
78445,5633,credit_card,3,84.57
78446,984,credit_card,5,109.64
78447,46228,voucher,1,365.32
78448,94885,credit_card,9,187.51
78449,93304,boleto,1,138.89
78450,96384,credit_card,1,100.34
78451,41988,credit_card,1,164.95
78452,36855,credit_card,1,66.07
78453,68759,boleto,1,62.57
78454,68068,boleto,1,275.19
78455,88269,credit_card,4,89.07
78456,60592,credit_card,5,86.05
78457,8075,credit_card,1,45.19
78458,59848,credit_card,1,68.7
78459,98264,credit_card,3,77.42
78460,74848,boleto,1,526.67
78461,35425,credit_card,10,149.4
78462,86129,credit_card,3,124.33
78463,20715,credit_card,2,40.31
78464,68186,credit_card,3,154.32
78465,39258,credit_card,6,64.1
78466,61494,credit_card,4,100.61
78467,45310,boleto,1,137.97
78468,7386,credit_card,2,28.88
78469,44054,credit_card,3,63.0
78470,20310,credit_card,10,472.63
78471,8515,credit_card,10,600.43
78472,47774,credit_card,7,176.87
78473,89429,credit_card,2,152.04
78474,34752,credit_card,8,93.79
78475,15673,boleto,1,63.89
78476,60936,credit_card,5,106.19
78477,39909,credit_card,2,55.24
78478,1959,boleto,1,45.01
78479,96222,credit_card,6,68.22
78480,81469,credit_card,2,56.79
78481,35619,credit_card,3,292.7
78482,32778,credit_card,8,371.32
78483,4829,credit_card,2,110.88
78484,25461,credit_card,8,431.28
78485,13861,credit_card,1,73.5
78486,72298,credit_card,8,182.61
78487,78172,credit_card,2,255.87
78488,96269,boleto,1,27.36
78489,57767,credit_card,1,112.42
78490,8867,credit_card,1,34.59
78491,75084,credit_card,2,42.42
78492,3543,credit_card,3,80.92
78493,68959,boleto,1,96.67
78494,11818,credit_card,2,95.02
78495,64020,credit_card,2,104.08
78496,28673,credit_card,10,235.05
78497,17793,credit_card,1,67.3
78498,3750,credit_card,1,57.27
78499,72428,boleto,1,32.38
78500,2460,credit_card,4,58.17
78501,97764,credit_card,2,140.44
78502,64898,boleto,1,45.53
78503,30233,credit_card,1,56.69
78504,66671,debit_card,1,164.32
78505,65816,credit_card,1,63.01
78506,35740,credit_card,1,71.59
78507,5539,credit_card,1,77.57
78508,68517,credit_card,2,45.22
78509,33575,credit_card,2,101.73
78510,92213,credit_card,3,79.68
78511,17295,credit_card,6,182.1
78512,29365,credit_card,3,100.85
78513,76443,credit_card,4,217.53
78514,3216,boleto,1,136.36
78515,73610,credit_card,4,116.23
78516,72136,credit_card,5,270.64
78517,13777,boleto,1,102.03
78518,10394,credit_card,1,47.43
78519,61964,voucher,1,13.46
78520,45104,credit_card,5,105.28
78521,78968,boleto,1,34.58
78522,17960,credit_card,1,69.45
78523,32244,credit_card,3,190.58
78524,97324,credit_card,3,261.82
78525,97418,boleto,1,60.85
78526,17999,credit_card,4,126.3
78527,34398,credit_card,10,223.14
78528,30795,credit_card,4,54.82
78529,91288,credit_card,1,13.87
78530,76484,credit_card,1,5.43
78531,85590,credit_card,1,92.5
78532,59329,credit_card,2,84.65
78533,73327,credit_card,5,164.7
78534,90355,boleto,1,40.59
78535,48175,credit_card,1,102.35
78536,13178,credit_card,1,30.71
78537,6640,boleto,1,70.14
78538,30592,credit_card,3,138.6
78539,38173,credit_card,1,62.5
78540,1441,credit_card,1,58.6
78541,54293,credit_card,2,24.17
78542,78058,credit_card,2,227.48
78543,56181,credit_card,7,140.47
78544,79367,credit_card,2,187.43
78545,40313,voucher,1,66.47
78546,73820,credit_card,3,38.13
78547,66118,debit_card,1,128.02
78548,46558,credit_card,4,148.15
78549,80337,credit_card,2,32.38
78550,27287,voucher,1,19.2
78551,71271,credit_card,4,192.66
78552,12,credit_card,3,853.95
78553,32999,credit_card,1,29.61
78554,44064,credit_card,8,105.44
78555,58009,voucher,1,252.97
78556,61392,credit_card,10,194.5
78557,36299,credit_card,1,21.38
78558,11838,credit_card,1,9.64
78559,23630,boleto,1,44.09
78560,89972,voucher,1,49.05
78561,15728,credit_card,2,222.21
78562,22233,credit_card,2,224.9
78563,59258,credit_card,2,117.93
78564,6576,credit_card,5,1520.71
78565,63212,boleto,1,76.86
78566,57746,boleto,1,217.72
78567,75317,credit_card,1,31.75
78568,31007,credit_card,2,102.78
78569,33817,credit_card,1,74.36
78570,17403,credit_card,7,78.71
78571,87667,boleto,1,215.15
78572,39409,credit_card,1,99.9
78573,48944,credit_card,1,36.86
78574,652,credit_card,1,56.69
78575,64829,credit_card,8,215.56
78576,45394,credit_card,2,124.14
78577,35093,credit_card,1,156.33
78578,61227,credit_card,5,195.0
78579,35999,credit_card,10,136.96
78580,91475,credit_card,4,199.92
78581,69009,credit_card,5,264.08
78582,67650,credit_card,4,198.44
78583,28886,boleto,1,31.34
78584,2594,credit_card,3,31.77
78585,14574,boleto,1,50.1
78586,82907,credit_card,8,121.9
78587,88810,credit_card,1,65.0
78588,51224,credit_card,1,85.58
78589,66958,credit_card,1,45.3
78590,81210,credit_card,2,73.41
78591,16352,credit_card,2,98.34
78592,30730,credit_card,5,57.59
78593,23209,credit_card,1,21.85
78594,85421,debit_card,1,47.05
78595,53812,credit_card,3,70.27
78596,23153,boleto,1,156.67
78597,83737,boleto,1,70.12
78598,6683,credit_card,1,310.2
78599,530,boleto,1,37.78
78600,48212,boleto,1,86.44
78601,65100,credit_card,5,199.0
78602,71115,credit_card,1,0.54
78603,40607,boleto,1,278.16
78604,15739,credit_card,2,222.06
78605,92711,credit_card,4,137.08
78606,11363,credit_card,6,74.18
78607,40475,credit_card,1,77.2
78608,53208,credit_card,3,31.69
78609,90013,boleto,1,179.9
78610,28544,credit_card,1,52.77
78611,33200,credit_card,3,137.75
78612,4239,credit_card,10,399.9
78613,40642,voucher,1,22.49
78614,3502,credit_card,6,64.86
78615,38530,boleto,1,166.21
78616,21425,credit_card,3,145.66
78617,96853,boleto,1,42.69
78618,81185,boleto,1,149.95
78619,9910,credit_card,3,147.52
78620,42914,credit_card,5,55.11
78621,63862,boleto,1,116.46
78622,91334,credit_card,5,126.85
78623,27262,credit_card,6,61.01
78624,91516,credit_card,2,26.86
78625,36630,credit_card,3,67.22
78626,54522,boleto,1,45.0
78627,69153,credit_card,1,87.15
78628,7052,credit_card,1,108.05
78629,9501,credit_card,2,108.12
78630,91570,credit_card,10,310.21
78631,88765,credit_card,1,136.08
78632,90853,credit_card,6,344.96
78633,46993,credit_card,3,116.94
78634,85423,credit_card,5,157.8
78635,97902,credit_card,5,223.3
78636,67329,credit_card,6,60.42
78637,6384,credit_card,10,120.09
78638,10250,boleto,1,107.72
78639,96895,credit_card,1,317.85
78640,60451,credit_card,4,212.25
78641,42807,credit_card,3,96.65
78642,61005,boleto,1,125.88
78643,39232,credit_card,4,117.85
78644,88025,boleto,1,66.69
78645,82444,credit_card,1,106.89
78646,78066,boleto,1,159.41
78647,4724,credit_card,10,186.27
78648,89429,credit_card,1,61.73
78649,51900,voucher,1,66.35
78650,77219,boleto,1,50.95
78651,2829,credit_card,2,88.08
78652,15020,credit_card,2,530.04
78653,88202,credit_card,5,231.27
78654,51968,credit_card,3,61.01
78655,59379,voucher,1,63.1
78656,15451,credit_card,8,92.57
78657,78854,credit_card,10,718.76
78658,17216,credit_card,1,96.52
78659,76592,boleto,1,28.75
78660,11633,boleto,1,113.2
78661,46020,credit_card,3,38.14
78662,47903,credit_card,3,56.17
78663,83956,boleto,1,95.76
78664,19288,credit_card,1,201.84
78665,31599,boleto,1,62.06
78666,32026,credit_card,4,217.36
78667,10110,credit_card,2,22.38
78668,51249,credit_card,4,55.0
78669,94689,credit_card,4,48.3
78670,98535,credit_card,6,327.49
78671,2639,voucher,1,14.2
78672,1972,credit_card,7,630.95
78673,16094,credit_card,2,65.09
78674,35616,boleto,1,72.43
78675,25291,boleto,1,37.43
78676,86740,credit_card,9,96.02
78677,28410,credit_card,2,153.72
78678,63085,boleto,1,146.76
78679,55124,credit_card,4,79.24
78680,17743,credit_card,2,139.93
78681,13766,credit_card,2,154.58
78682,35401,credit_card,3,64.1
78683,97957,credit_card,3,60.41
78684,46327,credit_card,1,54.17
78685,87494,boleto,1,51.69
78686,21886,credit_card,1,577.92
78687,59987,boleto,1,54.08
78688,15830,credit_card,3,114.35
78689,82452,boleto,1,29.9
78690,66462,boleto,1,338.77
78691,91275,credit_card,2,128.85
78692,28608,credit_card,6,197.98
78693,74081,boleto,1,528.22
78694,55791,credit_card,5,246.44
78695,77112,boleto,1,257.37
78696,72338,debit_card,1,403.27
78697,37650,voucher,1,40.48
78698,78919,credit_card,4,217.82
78699,92181,credit_card,1,37.77
78700,60396,credit_card,1,105.86
78701,59555,credit_card,8,100.95
78702,73623,credit_card,1,47.31
78703,32010,credit_card,10,136.08
78704,49499,credit_card,4,47.43
78705,239,credit_card,3,36.35
78706,75187,credit_card,2,74.87
78707,60501,credit_card,2,71.14
78708,95497,boleto,1,26.84
78709,20175,credit_card,2,35.86
78710,70743,credit_card,5,438.19
78711,16813,credit_card,2,150.09
78712,4489,boleto,1,36.69
78713,76,credit_card,1,67.62
78714,32069,credit_card,1,154.81
78715,35431,credit_card,2,31.32
78716,38330,boleto,1,73.2
78717,76102,boleto,1,34.86
78718,22114,credit_card,3,57.68
78719,66036,credit_card,4,49.4
78720,87736,credit_card,1,33.88
78721,64806,credit_card,3,229.63
78722,80856,credit_card,1,77.08
78723,7495,credit_card,10,193.5
78724,3050,credit_card,1,189.37
78725,98516,credit_card,1,70.65
78726,20017,credit_card,3,285.73
78727,1345,credit_card,2,152.54
78728,63603,boleto,1,111.37
78729,81374,credit_card,1,101.96
78730,64296,credit_card,5,245.76
78731,7278,credit_card,2,196.02
78732,70745,credit_card,3,145.73
78733,16238,credit_card,3,376.49
78734,1457,credit_card,1,275.79
78735,11925,credit_card,5,116.94
78736,40997,credit_card,1,202.1
78737,61606,credit_card,4,96.88
78738,55945,credit_card,20,458.31
78739,69791,debit_card,1,91.05
78740,44749,credit_card,1,44.06
78741,77530,credit_card,1,46.14
78742,56149,credit_card,3,182.1
78743,64804,credit_card,4,148.2
78744,35732,boleto,1,47.61
78745,35438,credit_card,1,65.11
78746,27936,credit_card,10,211.31
78747,40865,credit_card,5,134.63
78748,70098,credit_card,7,159.21
78749,81049,credit_card,1,41.27
78750,73549,credit_card,4,288.66
78751,4408,credit_card,3,275.34
78752,87334,credit_card,1,40.42
78753,56230,credit_card,2,85.75
78754,14640,credit_card,3,187.47
78755,8271,credit_card,1,87.11
78756,6688,voucher,1,125.29
78757,46428,credit_card,2,112.33
78758,34950,boleto,1,46.53
78759,30092,credit_card,2,118.01
78760,94560,voucher,1,100.0
78761,56334,credit_card,1,54.09
78762,21387,credit_card,1,95.34
78763,24671,credit_card,1,49.79
78764,81006,voucher,1,78.8
78765,6787,credit_card,1,5.37
78766,93608,credit_card,5,58.59
78767,82075,credit_card,2,148.68
78768,59611,credit_card,2,36.85
78769,14920,credit_card,4,49.74
78770,86973,credit_card,8,84.12
78771,98220,debit_card,1,56.6
78772,50474,credit_card,10,129.79
78773,66138,boleto,1,73.34
78774,89145,credit_card,4,177.36
78775,48870,credit_card,10,145.14
78776,14627,credit_card,1,56.22
78777,26521,boleto,1,85.95
78778,87614,credit_card,1,166.71
78779,82536,boleto,1,229.24
78780,79663,credit_card,3,133.57
78781,276,boleto,1,169.06
78782,44342,credit_card,5,264.04
78783,91910,boleto,1,161.51
78784,73046,credit_card,3,149.2
78785,88461,credit_card,3,94.99
78786,75649,credit_card,1,95.53
78787,41220,boleto,1,88.72
78788,52128,credit_card,8,380.3
78789,33316,credit_card,2,247.36
78790,80355,credit_card,1,170.0
78791,10462,credit_card,1,90.88
78792,8925,credit_card,2,134.39
78793,5950,credit_card,3,170.18
78794,6198,credit_card,3,73.43
78795,54110,credit_card,3,62.7
78796,53628,boleto,1,149.69
78797,37465,credit_card,5,158.13
78798,83460,credit_card,1,27.39
78799,98629,credit_card,4,290.04
78800,67130,credit_card,1,32.69
78801,23545,credit_card,1,46.01
78802,2171,credit_card,1,42.77
78803,41101,credit_card,2,419.03
78804,86356,credit_card,5,78.2
78805,35389,credit_card,4,226.95
78806,6069,boleto,1,42.9
78807,61122,boleto,1,51.27
78808,88943,credit_card,4,99.9
78809,59255,credit_card,3,116.24
78810,4602,credit_card,2,155.14
78811,19487,credit_card,4,46.37
78812,48256,credit_card,1,138.89
78813,924,credit_card,1,138.94
78814,10236,credit_card,5,156.33
78815,49613,credit_card,1,42.5
78816,35203,voucher,1,108.64
78817,74521,credit_card,4,82.98
78818,53297,credit_card,1,194.89
78819,74829,credit_card,2,201.29
78820,97655,credit_card,2,135.62
78821,73643,debit_card,1,65.5
78822,74979,credit_card,1,56.0
78823,17130,credit_card,1,133.67
78824,34367,credit_card,8,713.55
78825,2695,credit_card,1,50.09
78826,79923,credit_card,4,89.36
78827,72865,credit_card,10,223.14
78828,39577,credit_card,3,85.77
78829,68425,credit_card,1,166.62
78830,85667,credit_card,5,106.3
78831,87077,credit_card,2,373.11
78832,93800,credit_card,5,614.45
78833,13631,boleto,1,74.03
78834,87589,credit_card,4,109.51
78835,61493,credit_card,2,126.9
78836,9431,credit_card,8,323.02
78837,72680,boleto,1,33.85
78838,56696,credit_card,8,277.02
78839,49883,credit_card,1,116.76
78840,90552,voucher,1,61.59
78841,44728,boleto,1,116.36
78842,36975,boleto,1,52.24
78843,51123,boleto,1,276.65
78844,55101,debit_card,1,112.42
78845,50033,debit_card,1,40.23
78846,53292,credit_card,5,64.77
78847,56989,credit_card,1,30.13
78848,4729,credit_card,1,128.65
78849,8702,credit_card,3,36.46
78850,14150,boleto,1,110.0
78851,51329,credit_card,1,47.79
78852,78688,credit_card,3,196.8
78853,66653,credit_card,3,32.75
78854,86890,voucher,1,56.86
78855,8026,boleto,1,85.69
78856,98611,credit_card,7,101.25
78857,58441,credit_card,8,317.97
